"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Evening workout 🏋️","9 Oct 2025, 19:23","9 Oct 2025, 20:08","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",11.3,8,,,
"Evening workout 🏋️","9 Oct 2025, 19:23","9 Oct 2025, 20:08","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",11.3,8,,,
"Evening workout 🏋️","9 Oct 2025, 19:23","9 Oct 2025, 20:08","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",11.3,6,,,
"Evening workout 🏋️","9 Oct 2025, 19:23","9 Oct 2025, 20:08","","Triceps Extension (Dumbbell)",,"",0,"normal",10,7,,,
"Evening workout 🏋️","9 Oct 2025, 19:23","9 Oct 2025, 20:08","","Triceps Extension (Dumbbell)",,"",1,"normal",10,5,,,
"Evening workout 🏋️","9 Oct 2025, 19:23","9 Oct 2025, 20:08","","Triceps Extension (Dumbbell)",,"",2,"normal",10,5,,,
"Evening workout 🏋️","9 Oct 2025, 19:23","9 Oct 2025, 20:08","","Overhead Triceps Extension (Cable)",,"",0,"normal",20.4,6,,,
"Evening workout 🏋️","9 Oct 2025, 19:23","9 Oct 2025, 20:08","","Overhead Triceps Extension (Cable)",,"",1,"normal",20.4,6,,,
"Evening workout 🏋️","9 Oct 2025, 19:23","9 Oct 2025, 20:08","","Overhead Triceps Extension (Cable)",,"",2,"normal",20.4,4,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Bent Over Row (Barbell)",,"",0,"warmup",15,6,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Bent Over Row (Barbell)",,"",1,"normal",25,6,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Bent Over Row (Barbell)",,"",2,"normal",25,6,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Bent Over Row (Barbell)",,"",3,"normal",25,6,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",50,6,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",63,6,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",63,5,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",63,6,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pulldown - Close Grip (Cable)",,"",4,"normal",63,4,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pullover",,"",0,"normal",20,10,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pullover",,"",1,"normal",20,10,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pullover",,"",2,"normal",20,10,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pullover",,"",3,"normal",20.4,6,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pulldown (Cable)",,"",0,"normal",57,7,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pulldown (Cable)",,"",1,"normal",57,6,,,
"Evening workout 🏋️","8 Oct 2025, 19:08","8 Oct 2025, 19:51","","Lat Pulldown (Cable)",,"",2,"normal",57,6,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Lateral Raise (Cable)",,"",1,"normal",5,10,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Lateral Raise (Cable)",,"",2,"normal",6.5,4,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Lateral Raise (Cable)",,"",3,"normal",5,4,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Lateral Raise (Dumbbell)",,"",0,"normal",10,8,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Lateral Raise (Dumbbell)",,"",1,"normal",10,7,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Lateral Raise (Dumbbell)",,"",2,"normal",10,7,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Lateral Raise (Dumbbell)",,"",3,"normal",10,7,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Seated Shoulder Press (Machine)",,"",0,"normal",50,8,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Seated Shoulder Press (Machine)",,"",1,"normal",57,8,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Seated Shoulder Press (Machine)",,"",2,"normal",57,8,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",59,10,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",59,8,,,
"Evening workout 🏋️","7 Oct 2025, 18:23","7 Oct 2025, 19:07","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",66,3,,,
"Afternoon workout 💪","6 Oct 2025, 18:21","6 Oct 2025, 18:53","","Bent Over Row (Barbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","6 Oct 2025, 18:21","6 Oct 2025, 18:53","","Bent Over Row (Barbell)",,"",1,"normal",25,6,,,
"Afternoon workout 💪","6 Oct 2025, 18:21","6 Oct 2025, 18:53","","Bent Over Row (Barbell)",,"",2,"normal",25,5,,,
"Afternoon workout 💪","6 Oct 2025, 18:21","6 Oct 2025, 18:53","","Bent Over Row (Barbell)",,"",3,"normal",20,6,,,
"Afternoon workout 💪","6 Oct 2025, 18:21","6 Oct 2025, 18:53","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",11.3,8,,,
"Afternoon workout 💪","6 Oct 2025, 18:21","6 Oct 2025, 18:53","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",11.3,10,,,
"Afternoon workout 💪","6 Oct 2025, 18:21","6 Oct 2025, 18:53","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",13.6,5,,,
"Afternoon workout 💪","6 Oct 2025, 18:21","6 Oct 2025, 18:53","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",11.3,8,,,
"Afternoon workout 💪","6 Oct 2025, 18:21","6 Oct 2025, 18:53","","Overhead Triceps Extension (Cable)",,"",0,"normal",20.4,7,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",50,6,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",57,8,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",63,8,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",63,6,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lat Pulldown - Close Grip (Cable)",,"",4,"normal",63,4,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lat Pullover",,"",0,"normal",20,10,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lat Pullover",,"",1,"normal",20,10,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lat Pullover",,"",2,"normal",20,10,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lateral Raise (Cable)",,"",1,"normal",5,10,,,
"Afternoon workout 💪","5 Oct 2025, 12:21","5 Oct 2025, 13:21","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",11.3,10,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",11.3,9,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",9.1,10,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",13.6,4,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Triceps Pushdown",,"",0,"normal",25,10,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Triceps Pushdown",,"",1,"normal",27.7,6,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Triceps Pushdown",,"",2,"normal",25,8,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Triceps Extension (Dumbbell)",,"",0,"normal",10,7,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Triceps Extension (Dumbbell)",,"",1,"normal",10,6,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Overhead Triceps Extension (Cable)",,"",0,"normal",20.4,7,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Overhead Triceps Extension (Cable)",,"",1,"normal",20.4,8,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Overhead Triceps Extension (Cable)",,"",2,"normal",18.4,6,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Preacher Curl (Dumbbell)",,"",0,"normal",15,8,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Preacher Curl (Dumbbell)",,"",1,"normal",17.5,4,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","Preacher Curl (Dumbbell)",,"",2,"normal",15,8,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","bayesian  curls",,"",0,"normal",9.1,10,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","bayesian  curls",,"",1,"normal",9.1,9,,,
"Afternoon workout 💪","3 Oct 2025, 15:09","3 Oct 2025, 16:12","","bayesian  curls",,"",2,"normal",9.1,5,,,
"Morning workout ☀️","2 Oct 2025, 11:56","2 Oct 2025, 12:58","","Incline Bench Press (Smith Machine)",,"",0,"warmup",50,6,,,
"Morning workout ☀️","2 Oct 2025, 11:56","2 Oct 2025, 12:58","","Incline Bench Press (Smith Machine)",,"",1,"warmup",60,6,,,
"Morning workout ☀️","2 Oct 2025, 11:56","2 Oct 2025, 12:58","","Incline Bench Press (Smith Machine)",,"",2,"normal",75,6,,,
"Morning workout ☀️","2 Oct 2025, 11:56","2 Oct 2025, 12:58","","Incline Bench Press (Smith Machine)",,"",3,"normal",75,8,,,
"Morning workout ☀️","2 Oct 2025, 11:56","2 Oct 2025, 12:58","","Incline Bench Press (Smith Machine)",,"",4,"normal",80,5,,,
"Morning workout ☀️","2 Oct 2025, 11:56","2 Oct 2025, 12:58","","Incline Bench Press (Smith Machine)",,"",5,"normal",70,6,,,
"Morning workout ☀️","2 Oct 2025, 11:56","2 Oct 2025, 12:58","","Chest Press (Machine)",,"",0,"normal",22,8,,,
"Morning workout ☀️","2 Oct 2025, 11:56","2 Oct 2025, 12:58","","Chest Press (Machine)",,"",1,"normal",20,10,,,
"Morning workout ☀️","2 Oct 2025, 11:56","2 Oct 2025, 12:58","","Bench Press (Smith Machine)",,"",0,"normal",80,7,,,
"Morning workout ☀️","2 Oct 2025, 11:56","2 Oct 2025, 12:58","","Bench Press (Smith Machine)",,"",1,"normal",70,6,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Lateral Raise (Cable)",,"",1,"normal",5,10,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Lateral Raise (Cable)",,"",3,"normal",6,4,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Lateral Raise (Cable)",,"",4,"normal",5,10,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Lateral Raise (Dumbbell)",,"",0,"normal",10,8,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Lateral Raise (Dumbbell)",,"",1,"normal",10,7,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Lateral Raise (Dumbbell)",,"",2,"normal",7.5,6,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Lateral Raise (Dumbbell)",,"",3,"normal",7.5,6,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",52,10,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",59,6,,,
"Evening workout 🏋️","1 Oct 2025, 19:13","1 Oct 2025, 19:56","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",63,5,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",11.3,9,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",11.3,8,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",9.1,10,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",11.3,7,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Triceps Pushdown",,"",0,"normal",22.7,10,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Triceps Pushdown",,"",1,"normal",25,10,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Triceps Pushdown",,"",2,"normal",25,8,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Overhead Triceps Extension (Cable)",,"",0,"normal",20.4,7,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Overhead Triceps Extension (Cable)",,"",1,"normal",20.4,7,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Triceps Extension (Dumbbell)",,"",0,"normal",10,5,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Triceps Extension (Dumbbell)",,"",1,"normal",10,4,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Triceps Extension (Dumbbell)",,"",2,"normal",10,5,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Preacher Curl (Dumbbell)",,"",0,"normal",15,8,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Preacher Curl (Dumbbell)",,"",1,"normal",15,10,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Preacher Curl (Dumbbell)",,"",2,"normal",15,5,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Hammer Curl (Dumbbell)",,"",0,"normal",17.5,8,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Hammer Curl (Dumbbell)",,"",1,"normal",17.5,4,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Hammer Curl (Dumbbell)",,"",2,"normal",15,8,,,
"Evening workout 🏋️","30 Sep 2025, 18:52","30 Sep 2025, 20:00","","Hammer Curl (Dumbbell)",,"",3,"normal",12.5,7,,,
"Afternoon workout 💪","29 Sep 2025, 16:16","29 Sep 2025, 17:15","","Lat Pulldown - Close Grip (Cable)",,"",0,"warmup",50,6,,,
"Afternoon workout 💪","29 Sep 2025, 16:16","29 Sep 2025, 17:15","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",57,10,,,
"Afternoon workout 💪","29 Sep 2025, 16:16","29 Sep 2025, 17:15","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",63,6,,,
"Afternoon workout 💪","29 Sep 2025, 16:16","29 Sep 2025, 17:15","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",63,7,,,
"Afternoon workout 💪","29 Sep 2025, 16:16","29 Sep 2025, 17:15","","Lat Pulldown - Close Grip (Cable)",,"",4,"normal",50,6,,,
"Afternoon workout 💪","29 Sep 2025, 16:16","29 Sep 2025, 17:15","","Lat Pulldown (Cable)",,"",0,"normal",57,8,,,
"Afternoon workout 💪","29 Sep 2025, 16:16","29 Sep 2025, 17:15","","Lat Pulldown (Cable)",,"",1,"normal",63,6,,,
"Afternoon workout 💪","29 Sep 2025, 16:16","29 Sep 2025, 17:15","","Lat Pullover",,"",0,"normal",18,8,,,
"Afternoon workout 💪","29 Sep 2025, 16:16","29 Sep 2025, 17:15","","Lat Pullover",,"",1,"normal",18,8,,,
"Afternoon workout 💪","29 Sep 2025, 16:16","29 Sep 2025, 17:15","","Lat Pullover",,"",2,"normal",18,8,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Leg Press (Machine)",,"",0,"warmup",50,6,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Leg Press (Machine)",,"",1,"warmup",100,6,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Leg Press (Machine)",,"",2,"normal",160,6,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Leg Press (Machine)",,"",3,"normal",170,6,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Leg Press (Machine)",,"",4,"normal",170,6,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Leg Extension (Machine)",,"",0,"normal",63,10,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Leg Extension (Machine)",,"",1,"normal",63,8,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Leg Extension (Machine)",,"",2,"normal",63,8,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Seated Leg Curl (Machine)",,"",0,"normal",43,10,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Seated Leg Curl (Machine)",,"",1,"normal",43,7,,,
"Afternoon workout 💪","28 Sep 2025, 15:16","28 Sep 2025, 16:16","","Seated Leg Curl (Machine)",,"",2,"normal",36,7,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Incline Bench Press (Smith Machine)",,"",0,"warmup",50,6,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Incline Bench Press (Smith Machine)",,"",1,"warmup",60,6,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Incline Bench Press (Smith Machine)",,"",2,"normal",70,8,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Incline Bench Press (Smith Machine)",,"",3,"normal",70,8,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Incline Bench Press (Smith Machine)",,"",4,"normal",75,4,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Incline Bench Press (Smith Machine)",,"",5,"normal",60,6,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Bench Press (Smith Machine)",,"",0,"normal",70,8,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Bench Press (Smith Machine)",,"",1,"normal",75,4,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Bench Press (Smith Machine)",,"",2,"normal",75,4,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Chest Press (Machine)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","27 Sep 2025, 15:12","27 Sep 2025, 16:08","","Chest Press (Machine)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",11.3,8,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",11.3,7,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",9.1,7,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Single Arm Triceps Pushdown (Cable)",,"",3,"normal",9.1,10,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Overhead Triceps Extension (Cable)",,"",0,"normal",20.4,6,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Overhead Triceps Extension (Cable)",,"",1,"normal",18.4,6,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Overhead Triceps Extension (Cable)",,"",2,"normal",18.4,7,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Triceps Extension (Dumbbell)",,"",0,"normal",10,4,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Triceps Extension (Dumbbell)",,"",1,"normal",10,5,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Triceps Extension (Dumbbell)",,"",2,"normal",10,6,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Preacher Curl (Dumbbell)",,"",0,"normal",15,8,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Preacher Curl (Dumbbell)",,"",1,"normal",15,8,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","Preacher Curl (Dumbbell)",,"",2,"normal",15,8,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","bayesian  curls",,"",0,"normal",11.3,8,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","bayesian  curls",,"",1,"normal",9.1,7,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","bayesian  curls",,"",2,"normal",9.1,7,,,
"Afternoon workout 💪","25 Sep 2025, 16:42","25 Sep 2025, 17:48","","bayesian  curls",,"",3,"normal",9.1,7,,,
"Evening workout 🏋️","24 Sep 2025, 18:49","24 Sep 2025, 19:38","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Evening workout 🏋️","24 Sep 2025, 18:49","24 Sep 2025, 19:38","","Lateral Raise (Cable)",,"",1,"normal",5,10,,,
"Evening workout 🏋️","24 Sep 2025, 18:49","24 Sep 2025, 19:38","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Evening workout 🏋️","24 Sep 2025, 18:49","24 Sep 2025, 19:38","","Lateral Raise (Cable)",,"",3,"normal",6,4,,,
"Evening workout 🏋️","24 Sep 2025, 18:49","24 Sep 2025, 19:38","","Lateral Raise (Cable)",,"",4,"normal",5,6,,,
"Evening workout 🏋️","24 Sep 2025, 18:49","24 Sep 2025, 19:38","","Lateral Raise (Cable)",,"",5,"normal",5,7,,,
"Evening workout 🏋️","24 Sep 2025, 18:49","24 Sep 2025, 19:38","","Lateral Raise (Dumbbell)",,"",0,"normal",10,7,,,
"Evening workout 🏋️","24 Sep 2025, 18:49","24 Sep 2025, 19:38","","Lateral Raise (Dumbbell)",,"",1,"normal",10,6,,,
"Evening workout 🏋️","24 Sep 2025, 18:49","24 Sep 2025, 19:38","","Lateral Raise (Dumbbell)",,"",2,"normal",10,6,,,
"Evening workout 🏋️","24 Sep 2025, 18:49","24 Sep 2025, 19:38","","Lateral Raise (Dumbbell)",,"",3,"normal",10,6,,,
